depSM,prDM,c0S/m,t090C,svCM,flECO-AFL,sbeox0ML/L,oxsatML/L,flag,Sal00,TraceID,folderpath_filename
284.65,286.902,2.223581,5.1482,1475.72,0.0064,0.05352,7.20624,0.0,34.6213,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
285.132,287.387,2.225121,5.1763,1475.92,-0.0005,0.0847,7.20085,0.0,34.6221,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
285.675,287.935,2.226492,5.1701,1475.86,-0.0019,0.0625,7.20013,0.0,34.6372,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
286.132,288.395,2.22412,5.1371,1475.82,0.0113,0.06066,7.20218,0.0,34.6343,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
286.661,288.928,2.225058,5.1308,1475.57,0.0058,0.05109,7.20171,0.0,34.6315,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
287.13,289.4,2.223691,5.107,1475.65,0.0074,0.10469,7.20138,0.0,34.6471,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
287.601,289.875,2.229533,5.1629,1475.91,0.0027,0.05288,7.20021,0.0,34.651,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
288.107,290.385,2.222398,5.1087,1475.66,-0.0045,0.08903,7.1962,0.0,34.6394,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
288.618,290.899,2.221215,5.075,1475.56,0.0004,0.04881,7.20206,0.0,34.6276,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
289.116,291.401,2.219529,5.0662,1475.45,-0.0011,0.08062,7.19977,0.0,34.6182,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
289.639,291.927,2.222182,5.0872,1475.66,0.0049,0.07781,7.2041,0.0,34.6379,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
290.18,292.473,2.219608,5.0473,1475.46,-0.0058,0.08202,7.19823,0.0,34.6341,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
290.682,292.978,2.218288,5.0391,1475.37,-0.0092,0.07109,7.20344,0.0,34.6336,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
291.176,293.476,2.219674,5.0255,1475.32,-0.0014,0.11107,7.20058,0.0,34.6408,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
291.659,293.962,2.219101,5.0531,1475.47,0.0041,0.08304,7.19265,0.0,34.6233,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
292.134,294.441,2.215214,4.9988,1475.28,-0.0099,0.0577,7.20305,0.0,34.6294,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
292.633,294.943,2.213812,4.9877,1475.27,0.0092,0.07051,7.20762,0.0,34.6246,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
293.133,295.447,2.216409,5.0204,1475.41,0.0142,0.07413,7.19598,0.0,34.6335,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
293.663,295.981,2.214844,4.9515,1475.21,-0.0101,0.06085,7.20292,0.0,34.6398,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
294.191,296.513,2.214504,4.9696,1475.22,0.0001,0.09734,7.20105,0.0,34.6335,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
294.627,296.952,2.213411,4.9283,1475.11,0.0001,0.09763,7.20362,0.0,34.6493,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
295.104,297.433,2.217672,4.9694,1475.34,0.008,0.04574,7.19182,0.0,34.663,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
295.652,297.984,2.216477,4.9697,1475.22,-0.0024,0.06416,7.19894,0.0,34.6464,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
296.138,298.474,2.212572,4.9427,1475.14,-0.0046,0.07231,7.19001,0.0,34.6465,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
296.651,298.99,2.212017,4.9272,1475.08,0.0028,0.07639,7.20282,0.0,34.6406,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
297.112,299.456,2.213085,4.9203,1475.05,0.0039,0.08124,7.20042,0.0,34.6346,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
297.661,300.008,2.213213,4.9281,1475.12,-0.0037,0.06426,7.19888,0.0,34.6364,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
298.191,300.541,2.214623,4.9044,1475.04,-0.0196,0.06526,7.19459,0.0,34.6546,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
298.672,301.027,2.210704,4.8872,1474.96,0.0103,0.09759,7.19469,0.0,34.6368,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
299.132,301.489,2.214935,4.9094,1475.05,-0.0071,0.05529,7.19689,0.0,34.6594,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
299.642,302.003,2.212756,4.9,1475.1,-0.0023,0.05266,7.20078,0.0,34.6414,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
300.166,302.531,2.210977,4.8612,1474.92,-0.0175,0.07668,7.19254,0.0,34.6512,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
300.692,303.061,2.209049,4.8538,1474.8,0.0013,0.07372,7.20013,0.0,34.6519,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
301.189,303.562,2.207603,4.8391,1474.83,0.0051,0.07291,7.198,0.0,34.6461,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
301.602,303.978,2.210048,4.8548,1474.81,-0.0002,0.06654,7.20601,0.0,34.6401,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
302.175,304.555,2.209975,4.8337,1474.87,-0.0058,0.06888,7.19115,0.0,34.6542,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
302.692,305.075,2.204867,4.8307,1474.73,0.0059,0.08426,7.19233,0.0,34.6347,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
303.138,305.525,2.206881,4.8281,1474.62,-0.0032,0.04262,7.20381,0.0,34.6344,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
303.603,305.993,2.207765,4.8311,1474.84,-0.0078,0.08289,7.19582,0.0,34.6434,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
304.117,306.511,2.207233,4.7823,1474.59,0.0084,0.05222,7.19733,0.0,34.6409,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
304.681,307.079,2.203705,4.7526,1474.45,-0.0186,0.09672,7.1984,0.0,34.6262,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
305.158,307.56,2.204273,4.8008,1474.77,0.0099,0.06966,7.20555,0.0,34.629,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
305.652,308.057,2.204943,4.7382,1474.45,0.0104,0.08927,7.19743,0.0,34.658,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
306.191,308.601,2.203708,4.7446,1474.57,-0.0017,0.0624,7.20466,0.0,34.6604,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
306.68,309.093,2.204537,4.7659,1474.5,-0.0023,0.10173,7.20357,0.0,34.6427,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
307.201,309.618,2.20013,4.7242,1474.52,0.0022,0.05636,7.20759,0.0,34.6514,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
307.681,310.102,2.205335,4.7725,1474.61,0.0036,0.0678,7.18996,0.0,34.6558,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
308.172,310.595,2.202678,4.7223,1474.5,-0.0025,0.10567,7.1922,0.0,34.6582,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
308.665,311.092,2.198908,4.6881,1474.28,0.0022,0.05642,7.19784,0.0,34.6354,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
309.133,311.564,2.201145,4.6824,1474.34,0.0049,0.06349,7.20396,0.0,34.6579,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
309.694,312.129,2.200775,4.6998,1474.49,0.0121,0.07755,7.1909,0.0,34.6595,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
310.205,312.643,2.203802,4.7422,1474.62,-0.0053,0.0606,7.20614,0.0,34.6575,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
310.662,313.104,2.197982,4.6585,1474.27,-0.0013,0.07179,7.21639,0.0,34.652,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
311.137,313.582,2.19841,4.6756,1474.3,0.0048,0.0504,7.20861,0.0,34.6311,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
311.612,314.061,2.200109,4.6819,1474.36,0.0244,0.05881,7.20753,0.0,34.6477,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
312.124,314.576,2.201963,4.6846,1474.4,-0.0153,0.07882,7.1998,0.0,34.6593,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
312.676,315.132,2.198872,4.679,1474.34,-0.0081,0.05004,7.19485,0.0,34.6364,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
313.155,315.616,2.198486,4.6504,1474.18,0.0005,0.08629,7.19368,0.0,34.6528,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
313.615,316.078,2.197076,4.6312,1474.15,-0.0085,0.10325,7.19451,0.0,34.6565,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
314.158,316.625,2.197416,4.6432,1474.23,-0.0023,0.05966,7.20136,0.0,34.6483,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
314.633,317.104,2.195888,4.5998,1474.03,0.0051,0.08113,7.19802,0.0,34.6617,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
315.125,317.6,2.195349,4.6053,1474.11,0.0027,0.0759,7.20663,0.0,34.6573,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
315.661,318.139,2.195562,4.6047,1474.11,-0.0056,0.08464,7.20017,0.0,34.6529,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
316.119,318.601,2.196246,4.5948,1474.01,-0.02,0.09558,7.19781,0.0,34.663,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
316.629,319.115,2.196255,4.6029,1474.14,0.0069,0.06956,7.20281,0.0,34.6488,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
317.132,319.622,2.192944,4.5691,1473.96,0.0126,0.0556,7.19961,0.0,34.636,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
317.698,320.191,2.195307,4.5808,1474.06,-0.0053,0.05338,7.20588,0.0,34.6631,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
318.149,320.646,2.195433,4.574,1474.05,0.0054,0.05278,7.19305,0.0,34.6675,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
318.671,321.172,2.192545,4.5741,1473.94,-0.0016,0.06677,7.19536,0.0,34.6491,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
319.161,321.665,2.192596,4.5795,1474.01,0.0081,0.04984,7.19581,0.0,34.6389,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
319.661,322.169,2.189811,4.5055,1473.83,-0.0029,0.08242,7.19668,0.0,34.6474,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
320.151,322.662,2.194177,4.5512,1473.95,0.003,0.10337,7.2054,0.0,34.652,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
320.71,323.226,2.190208,4.5104,1473.81,-0.0091,0.0866,7.19935,0.0,34.6464,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
321.198,323.717,2.194791,4.5402,1473.95,-0.0121,0.04135,7.19608,0.0,34.6681,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
321.626,324.148,2.195129,4.5415,1474.01,0.0069,0.06519,7.20138,0.0,34.6657,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
322.15,324.676,2.189874,4.51,1473.82,-0.0009,0.0601,7.20082,0.0,34.6628,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
322.651,325.181,2.190707,4.5179,1473.87,-0.0122,0.10207,7.1928,0.0,34.6645,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
323.121,325.653,2.191833,4.5082,1473.78,0.0008,0.0485,7.20369,0.0,34.6654,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
323.709,326.247,2.192947,4.5276,1473.91,-0.0012,0.0861,7.20105,0.0,34.6324,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
324.168,326.709,2.189607,4.5023,1473.82,-0.0039,0.08458,7.20475,0.0,34.6533,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
324.651,327.195,2.191249,4.4874,1473.81,0.0066,0.04116,7.19778,0.0,34.6747,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
325.196,327.744,2.187803,4.4696,1473.75,-0.0018,0.0477,7.20049,0.0,34.655,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
325.662,328.214,2.187714,4.4515,1473.61,-0.0052,0.06866,7.20131,0.0,34.6657,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
326.129,328.684,2.187934,4.4654,1473.64,-0.0074,0.0889,7.19577,0.0,34.6658,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
326.664,329.223,2.185543,4.4276,1473.59,-0.0054,0.08531,7.19818,0.0,34.6595,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
327.188,329.75,2.189234,4.4561,1473.69,-0.0134,0.07338,7.20234,0.0,34.669,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
327.624,330.19,2.186422,4.4452,1473.7,0.0103,0.09417,7.20503,0.0,34.6562,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
328.172,330.741,2.18911,4.4462,1473.7,-0.0122,0.10136,7.19842,0.0,34.6719,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
328.681,331.255,2.186566,4.4188,1473.6,-0.0027,0.11445,7.19651,0.0,34.6575,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
329.162,331.739,2.186909,4.4261,1473.6,0.0083,0.07698,7.19768,0.0,34.6545,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
329.706,332.287,2.186256,4.4364,1473.69,0.0048,0.07514,7.19583,0.0,34.6522,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
330.212,332.797,2.185229,4.4185,1473.68,-0.0028,0.08779,7.20397,0.0,34.6468,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
330.711,333.299,2.188291,4.4198,1473.62,-0.0013,0.09308,7.20215,0.0,34.6694,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
331.14,333.732,2.182871,4.3687,1473.37,0.0104,0.09613,7.19705,0.0,34.6547,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
331.701,334.297,2.183986,4.3949,1473.41,0.0047,0.06499,7.19784,0.0,34.651,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
332.207,334.807,2.187014,4.3916,1473.53,0.0007,0.0727,7.20757,0.0,34.6735,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
332.625,335.227,2.18371,4.3691,1473.43,0.0061,0.07303,7.20301,0.0,34.6594,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
333.142,335.749,2.182741,4.3834,1473.52,-0.002,0.10806,7.20518,0.0,34.6657,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
333.644,336.254,2.180944,4.3412,1473.35,0.003,0.0971,7.19116,0.0,34.6609,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
334.129,336.742,2.181897,4.3646,1473.47,-0.002,0.05621,7.20186,0.0,34.6601,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
334.688,337.306,2.182879,4.3388,1473.3,-0.0074,0.0973,7.19666,0.0,34.6718,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
335.152,337.773,2.181909,4.3524,1473.39,0.0115,0.04457,7.19522,0.0,34.6499,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
335.678,338.303,2.179608,4.3284,1473.3,0.0061,0.0713,7.19846,0.0,34.6497,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
336.195,338.823,2.181315,4.3099,1473.29,0.004,0.07847,7.19658,0.0,34.6714,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
336.632,339.264,2.183513,4.3337,1473.35,-0.0011,0.05425,7.20069,0.0,34.6718,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
337.204,339.84,2.182532,4.3248,1473.34,0.0141,0.09226,7.19933,0.0,34.6706,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
337.672,340.312,2.181419,4.333,1473.26,-0.0051,0.10619,7.19924,0.0,34.6495,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
338.128,340.77,2.180272,4.3028,1473.23,-0.0071,0.04533,7.20334,0.0,34.6641,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
338.702,341.349,2.181617,4.3137,1473.33,-0.0014,0.0942,7.19718,0.0,34.6846,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
339.159,341.809,2.179244,4.2894,1473.17,-0.008,0.08075,7.19432,0.0,34.6604,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
339.635,342.289,2.175311,4.2504,1473.14,-0.0008,0.08997,7.20498,0.0,34.649,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
340.13,342.788,2.178855,4.29,1473.13,0.0052,0.06161,7.20009,0.0,34.6597,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
340.652,343.313,2.176753,4.2709,1473.14,-0.003,0.04997,7.20514,0.0,34.6509,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
341.158,343.822,2.179061,4.2855,1473.29,0.0011,0.08957,7.18445,0.0,34.6642,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
341.71,344.378,2.176737,4.257,1473.09,0.0096,0.07342,7.21673,0.0,34.6562,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
342.171,344.843,2.176865,4.264,1473.14,0.0011,0.07476,7.19894,0.0,34.6475,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
342.695,345.371,2.177841,4.2825,1473.32,-0.0031,0.09924,7.20302,0.0,34.6627,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
343.18,345.859,2.178709,4.2926,1473.41,0.0085,0.08658,7.21076,0.0,34.6561,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
343.654,346.337,2.176682,4.2589,1473.13,-0.006,0.08847,7.20588,0.0,34.6537,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
344.129,346.816,2.176474,4.2299,1473.05,0.0011,0.07053,7.20592,0.0,34.6495,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
344.694,347.384,2.180205,4.2608,1473.2,0.0087,0.06436,7.19285,0.0,34.6757,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
345.125,347.818,2.175159,4.234,1473.07,-0.0032,0.05581,7.19489,0.0,34.6632,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
345.691,348.389,2.175463,4.2494,1473.14,-0.0051,0.07419,7.19286,0.0,34.6682,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
346.174,348.875,2.176435,4.2112,1473.12,-0.001,0.07833,7.20015,0.0,34.6625,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
346.709,349.414,2.175598,4.2383,1473.05,0.0061,0.05035,7.2046,0.0,34.6645,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
347.177,349.886,2.173474,4.2163,1473.06,0.0036,0.07197,7.20414,0.0,34.6601,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
347.67,350.382,2.172701,4.1893,1473.04,0.0039,0.09841,7.20401,0.0,34.659,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
348.185,350.901,2.174436,4.2199,1473.09,-0.0084,0.0841,7.20554,0.0,34.6577,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
348.676,351.395,2.177568,4.2371,1473.12,-0.0108,0.04581,7.20439,0.0,34.6668,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
349.219,351.942,2.175667,4.2207,1473.07,0.0034,0.08637,7.19526,0.0,34.664,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
349.633,352.36,2.17272,4.1847,1473.0,-0.0011,0.08026,7.20334,0.0,34.6586,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
350.138,352.869,2.174791,4.2183,1473.11,0.0048,0.07826,7.1841,0.0,34.6704,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
350.645,353.379,2.173011,4.1644,1472.94,0.0179,0.07668,7.1925,0.0,34.6818,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
351.15,353.888,2.172854,4.1666,1472.88,0.0057,0.10707,7.19818,0.0,34.6639,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
351.674,354.415,2.173254,4.1708,1472.95,-0.0019,0.0577,7.20418,0.0,34.6648,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
352.201,354.946,2.171034,4.1577,1472.82,-0.0062,0.07988,7.20377,0.0,34.6695,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
352.644,355.393,2.171369,4.1447,1472.9,0.0083,0.05918,7.20091,0.0,34.6699,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
353.222,355.974,2.17398,4.1937,1473.07,-0.0044,0.0765,7.20178,0.0,34.6604,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
353.691,356.447,2.17209,4.1581,1473.04,0.0096,0.05348,7.20159,0.0,34.673,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
354.202,356.961,2.171716,4.1708,1472.93,-0.0041,0.07695,7.20772,0.0,34.6699,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
354.639,357.402,2.172099,4.1284,1472.8,-0.0007,0.06534,7.19884,0.0,34.6682,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
355.226,357.993,2.171775,4.1589,1472.94,0.0014,0.08131,7.20283,0.0,34.6494,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
355.663,358.433,2.173306,4.1548,1472.92,-0.0084,0.07068,7.19521,0.0,34.6694,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
356.21,358.985,2.168547,4.1216,1472.8,0.0012,0.04,7.20504,0.0,34.671,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
356.712,359.49,2.169511,4.1193,1472.84,-0.0108,0.09517,7.19993,0.0,34.6588,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
357.193,359.974,2.172242,4.1627,1473.01,-0.0043,0.04296,7.19774,0.0,34.673,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
357.713,360.499,2.172955,4.1499,1472.98,-0.0019,0.04,7.20067,0.0,34.6737,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
358.218,361.008,2.170562,4.115,1472.85,0.0023,0.04,7.19874,0.0,34.6641,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
358.662,361.454,2.169392,4.0995,1472.81,-0.0133,0.04,7.19835,0.0,34.6845,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
359.219,362.016,2.168189,4.0809,1472.8,0.0023,0.06718,7.19453,0.0,34.665,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
359.709,362.509,2.16734,4.0676,1472.68,-0.0068,0.06406,7.20386,0.0,34.6796,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
360.23,363.034,2.168908,4.1112,1472.86,0.002,0.08959,7.20223,0.0,34.6611,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
360.671,363.478,2.167961,4.0783,1472.7,-0.0019,0.11349,7.20003,0.0,34.6746,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
361.188,363.999,2.168032,4.1083,1472.81,0.0038,0.07056,7.2067,0.0,34.6561,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
