SourceFile,SourceFolder,SourceSubFolder,Data_File,Vessel,Cruise,Station,Water_Depth,SST,Latitude,Longitude,Latitude(decimal),Longitude(decimal),Datetime,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,name_10,name_11,name_12,name_13,name_14,name_15,span_0,span_1,span_2,span_3,span_4,span_5,span_6,span_7,span_8,span_9,span_10,span_11,span_12,span_13,span_14,span_15,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,FileName,Temperature_SN,Conductivity_SN,Number_of_Bytes_Per_Scan,Number_of_Voltage_Words,Number_of_Scans_Averaged_by_the_Deck_Unit,System_UpLoad_Time,Date,Time,nquan,nvalues,units,interval,start_time,bad_flag,datcnv_date,datcnv_in,datcnv_skipover,datcnv_ox_hysteresis_correction,datcnv_ox_tau_correction,file_type,number_of_scans_to_average,pressure_baud_rate,GPIB_address,Operator,System_UTC,NMEA_UTC_(Time),Store_Lat/Lon_Data,Real-Time_Sample_Interval,wildedit_date,wildedit_in,wildedit_pass1_nstd,wildedit_pass2_nstd,wildedit_pass2_mindelta,wildedit_npoint,wildedit_vars,wildedit_excl_bad_scans,filter_date,filter_in,filter_low_pass_tc_A,filter_low_pass_tc_B,filter_low_pass_A_vars,filter_low_pass_B_vars,celltm_date,celltm_in,celltm_alpha,celltm_tau,celltm_temp_sensor_use_for_cond,loopedit_date,loopedit_in,loopedit_percentMeanSpeed:_minV,loopedit_excl_bad_scans,Derive_date,Derive_in,binavg_date,binavg_in,binavg_bintype,binavg_binsize,binavg_excl_bad_scans,binavg_skipover,binavg_surface_bin,Time_12,Time_15,Time_18,SeacatPlus_V_1.6b_SERIAL_NO._5090_16_May_2009_22,vbatt,iext01,iext23,status,samples,mode,autorun,battery_type,pressure_sensor,SBE_38,Ext_Volt_0,echo_commands,output_format,temperature,TA0,TA1,TA2,TA3,TOFFSET,conductivity,G,H,I,J,CF0,CPCOR,CTCOR,CSLOPE,pressure_S/N,PA0,PA1,PA2,PTCA0,PTCA1,PTCA2,PTCB0,PTCB1,PTCB2,PTEMPA0,PTEMPA1,PTEMPA2,POFFSET,volt_0:_offset,volt_1:_offset,volt_2:_offset,volt_3:_offset,EXTFREQSF,"cast_2_16_May_2009_02:35:00_samples_86_to_84215,_avg",alignctd_date,alignctd_in,alignctd_adv,loopedit_minVelocity,loopedit_surfaceSoak:_minDepth,NMEA_baud_rate,Start_Time
28.08.cnv,SK297 (IO5-12-SK),SK297 (IO5-12-SK)\CTD\SK 297 Processing CTD,Sea-Bird SBE 9 Data File,,,,,,03 20.09 N,085 05.21 E,3.334833,85.086833,28-08-12 08:13:08,altM: Altimeter [m],c0mS/cm: Conductivity [mS/cm],"depSM: Depth [salt water, m]","flECO-AFL: Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]",n2satML/L: Nitrogen Saturation [ml/l],n2satMg/L: Nitrogen Saturation [mg/l],"sal00: Salinity, Practical [PSU]",scan: Scan Count,"svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]","timeS: Time, Elapsed [seconds]",flag:  0.000e+00,,,,,"98.68,      98.80","2.060727,  56.331337","0.601,   2003.783","-0.6100,    49.3900","8.33411,   13.31042","10.42122,   16.64375","1.0037,    35.1302","1201,     159552","1492.46,    1543.79","2.7986,    28.7716","50.000,   6647.958","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,E:\SK 297\28.08.2012.hex,5216,3690,31.0,4.0,1.0,Aug 28 2012 08:13:08,,,12,158352,specified,seconds: 0.0416667,"Aug 28 2012 02:43:28 [NMEA time, header]",-9.99e-29,"Sep 04 2012 19:14:17, 7.21f [datcnv_vars = 11]",E:\SK 297\28.08.2012.hex E:\SK 297\28.08.2012.CON,1200,,,ascii,1.0,9600.0,1.0,,Aug 28 2012 02:43:08,Aug 28 2012  02:43:28,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,
29.08.12.cnv,SK297 (IO5-12-SK),SK297 (IO5-12-SK)\CTD\SK 297 Processing CTD,Sea-Bird SBE 9 Data File,,,,,,06 35.45 N,087 11.76 E,6.590833,87.196,29-08-12 20:05:15,altM: Altimeter [m],c0mS/cm: Conductivity [mS/cm],"depSM: Depth [salt water, m]","flECO-AFL: Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]",n2satML/L: Nitrogen Saturation [ml/l],n2satMg/L: Nitrogen Saturation [mg/l],"sal00: Salinity, Practical [PSU]",scan: Scan Count,"svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]","timeS: Time, Elapsed [seconds]",flag:  0.000e+00,,,,,"98.71,      98.80","32.022296,  56.002579","3.051,   2009.125","-0.0483,     0.2569","8.35777,   13.36175","10.45080,   16.70793","34.2290,    35.0638","1201,      98799","1491.80,    1543.24","2.6326,    28.6176","50.000,   4116.583","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,E:\SK 297\29.08.12.Lat 6Degree.hex,5216,3690,31.0,4.0,1.0,Aug 29 2012 20:05:15,,,12,97599,specified,seconds: 0.0416667,"Aug 29 2012 14:36:11 [NMEA time, header]",-9.99e-29,"Sep 04 2012 19:14:45, 7.21f [datcnv_vars = 11]",E:\SK 297\29.08.12.Lat 6Degree.hex E:\SK 297\29.08.12.LAT 6DEGREE.CON,1200,,,ascii,1.0,9600.0,1.0,,Aug 29 2012 14:35:15,Aug 29 2012  14:36:11,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,
29.08.cnv,SK297 (IO5-12-SK),SK297 (IO5-12-SK)\CTD\SK 297 Processing CTD,Sea-Bird SBE 9 Data File,,,,,,05 05.93 N,086 14.86 E,5.098833,86.247667,29-08-12 05:21:06,altM: Altimeter [m],c0mS/cm: Conductivity [mS/cm],"depSM: Depth [salt water, m]","flECO-AFL: Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]",n2satML/L: Nitrogen Saturation [ml/l],n2satMg/L: Nitrogen Saturation [mg/l],"sal00: Salinity, Practical [PSU]",scan: Scan Count,"svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]","timeS: Time, Elapsed [seconds]",flag:  0.000e+00,,,,,"98.71,      98.80","2.479323,  56.434151","0.914,   2008.036","-0.1460,     0.9163","8.34296,   13.35883","10.43229,   16.70428","1.2085,    35.0785","1201,     129645","1491.66,    1543.65","2.6420,    28.6600","50.000,   5401.833","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,E:\SK 297\29.08.2012.hex,5216,3690,31.0,4.0,1.0,Aug 29 2012 05:21:06,,,12,128445,specified,seconds: 0.0416667,"Aug 28 2012 23:52:01 [NMEA time, header]",-9.99e-29,"Sep 04 2012 19:15:06, 7.21f [datcnv_vars = 11]",E:\SK 297\29.08.2012.hex E:\SK 297\29.08.2012.CON,1200,,,ascii,1.0,9600.0,1.0,,Aug 28 2012 23:51:06,Aug 28 2012  23:52:01,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,
30.08.cnv,SK297 (IO5-12-SK),SK297 (IO5-12-SK)\CTD\SK 297 Processing CTD,Sea-Bird SBE 9 Data File,,,,,,08 16.72 N,088 16.59 E,8.278667,88.2765,30-08-12 12:14:35,altM: Altimeter [m],c0mS/cm: Conductivity [mS/cm],"depSM: Depth [salt water, m]","flECO-AFL: Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]",n2satML/L: Nitrogen Saturation [ml/l],n2satMg/L: Nitrogen Saturation [mg/l],"sal00: Salinity, Practical [PSU]",scan: Scan Count,"svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]","timeS: Time, Elapsed [seconds]",flag:  0.000e+00,,,,,"97.61,      98.80","4.746603,  56.337914","-0.360,   2012.934","-0.2681,     0.9163","8.35401,   13.36033","10.44611,   16.70616","2.4336,    35.1960","1201,      71298","1491.99,    1543.36","2.6371,    28.5547","50.000,   2970.708","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,E:\SK 297\30.08.2012.hex,5216,3690,31.0,4.0,1.0,Aug 30 2012 12:14:35,,,12,70098,specified,seconds: 0.0416667,"Aug 30 2012 06:45:33 [NMEA time, header]",-9.99e-29,"Sep 04 2012 19:15:33, 7.21f [datcnv_vars = 11]",E:\SK 297\30.08.2012.hex E:\SK 297\30.08.2012.CON,1200,,,ascii,1.0,9600.0,1.0,,Aug 30 2012 06:44:35,Aug 30 2012  06:45:33,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,
31.08.cnv,SK297 (IO5-12-SK),SK297 (IO5-12-SK)\CTD\SK 297 Processing CTD,Sea-Bird SBE 9 Data File,,,,,,11 56.78 N,089 55.61 E,11.946333,89.926833,31-08-12 21:47:16,altM: Altimeter [m],c0mS/cm: Conductivity [mS/cm],"depSM: Depth [salt water, m]","flECO-AFL: Fluorescence, WET Labs ECO-AFL/FL [mg/m^3]",n2satML/L: Nitrogen Saturation [ml/l],n2satMg/L: Nitrogen Saturation [mg/l],"sal00: Salinity, Practical [PSU]",scan: Scan Count,"svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]","timeS: Time, Elapsed [seconds]",flag:  0.000e+00,,,,,"98.75,      98.80","37.589223,  55.978654","1.559,    605.641","-0.0483,     0.2813","8.35091,   11.58743","10.44223,   14.48927","33.2768,    35.0327","1201,      45169","1496.89,    1543.30","9.1756,    28.7535","50.000,   1882.000","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,E:\SK 297\31.08.2012.hex,5216,3690,31.0,4.0,1.0,Aug 31 2012 21:47:16,,,12,43969,specified,seconds: 0.0416667,"Aug 31 2012 16:18:14 [NMEA time, header]",-9.99e-29,"Sep 04 2012 19:15:51, 7.21f [datcnv_vars = 11]",E:\SK 297\31.08.2012.hex E:\SK 297\31.08.2012.CON,1200,,,ascii,1.0,9600.0,1.0,,Aug 31 2012 16:17:16,Aug 31 2012  16:18:14,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,
Rama Buoy 1.cnv,SK307,SK307\CTD\02.12.13 Rama buoy\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,02-12-13 19:37:01,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"1.868,    608.831","1497.69,    1544.76","9.3999,    29.0672","3.781167,   5.817133","30.9023,    35.6030","-0.0739,    10.6221","1.0520e+06, 7.4229e+07","4.40462,    6.40178","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\Location 1 Rama buoy\Rama Buoy 1.hex,35094,3478,21.0,3.0,1.0,Dec 02 2013 19:37:01,,,9,29575,specified,seconds: 0.0416667,"Dec 02 2013 14:07:01 [System UTC, header]",-9.99e-29,"Dec 02 2013 20:18:58, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\Location 1 Rama buoy\Rama Buoy 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 02 2013 14:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cast 1.cnv,SK307,SK307\CTD\211213 1deg South\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,21-12-13 13:10:51,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"1.464,    608.160","1495.14,    1542.97","8.7239,    28.8455","3.711986,   5.720591","26.3470,    35.3971","-0.0739,     0.5854","9.9678e+05, 4.1281e+07","4.44545,    6.50178","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\211213 1deg north\cast 1.hex,35094,3478,21.0,3.0,1.0,Dec 21 2013 13:10:51,,,9,29540,specified,seconds: 0.0416667,"Dec 21 2013 07:40:51 [System UTC, header]",-9.99e-29,"Dec 21 2013 13:52:22, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\211213 1deg north\cast 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 21 2013 07:40:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casst 1.cnv,SK307,SK307\CTD\4 deg south 201213\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,20-12-13 13:33:02,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"-3.889,    608.145","1493.80,    1541.82","8.4295,    28.6977","0.110477,   5.551599","0.5169,    35.4243","-0.6600,     1.3913","1.1608e+06, 4.6315e+07","4.46925,    6.54867","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\4 deg south 201213\casst 1.hex,35094,3478,21.0,3.0,1.0,Dec 20 2013 13:33:02,,,9,25609,specified,seconds: 0.0416667,"Dec 20 2013 08:03:02 [System UTC, header]",-9.99e-29,"Dec 20 2013 14:09:51, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\4 deg south 201213\casst 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 20 2013 08:03:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rama Buoy 1.cnv,SK307,SK307\CTD\french buoy 10.12.13\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,11-12-13 00:11:22,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"-0.101,   2024.283","1491.19,    1543.48","2.5726,    29.1413","3.196410,   5.653897","34.2623,    35.4157","-0.1228,     2.0018","2.1573e+05, 4.2590e+07","4.42833,    7.53857","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\french buoy\Rama Buoy 1.hex,35094,3478,21.0,3.0,1.0,Dec 11 2013 00:11:22,,,9,96381,specified,seconds: 0.0416667,"Dec 10 2013 18:41:22 [System UTC, header]",-9.99e-29,"Dec 11 2013 02:09:42, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\french buoy\Rama Buoy 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 10 2013 18:41:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cast 1.cnv,SK307,SK307\CTD\south 16(16.12.13)\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,16-12-13 19:41:04,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"-1.158,    609.785","1492.70,    1540.65","8.1811,    27.6728","0.004880,   5.555475","0.0291,    35.6856","-0.1105,     4.5659","2.8563e+06, 4.4896e+07","4.53343,    6.59651","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\south 16\cast 1.hex,35094,3478,21.0,3.0,1.0,Dec 16 2013 19:41:04,,,9,25892,specified,seconds: 0.0416667,"Dec 16 2013 14:11:04 [System UTC, header]",-9.99e-29,"Dec 16 2013 20:24:06, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\south 16\Raw\cast 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 16 2013 14:11:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk315001.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,00 25.35 N,067 00.14 E,0.4225,67.002333,06-08-14 06:20:55,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]",flag:  0.000e+00,,,,,,,,,,"1.749,   2001.318","0.42246,    0.42256","67.00216,   67.00228","2.6701,    29.3071","3.205887,   5.769309","34.7781,    35.6015","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315001.hex,35094,3478,31.0,4.0,1.0,Aug 06 2014 06:20:55,,,7,208745,specified,seconds: 0.0416667,"Aug 06 2014 00:52:07 [NMEA time, header]",-9.99e-29,"Aug 06 2014 09:32:19, 7.22.5 [datcnv_vars = 6]",D:\SK315 CTD\sk315001.hex D:\SK315 CTD\sk315001.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315 001,Aug 06 2014 00:50:55,Aug 06 2014  00:52:07,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk315002a.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,01 37.94 S,066 48.74 E,-1.632333,66.812333,07-08-14 22:00:41,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","svCM: Sound Velocity [Chen-Millero, m/s]",flag:  0.000e+00,,,,,,,,,"0.964,    703.386","-1.63246,   -1.63234","66.81234,   66.81246","8.3067,    28.7945","3.676782,   5.735144","34.9213,    35.4596","1495.19,    1543.71","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315002a.hex,35094,3478,31.0,4.0,1.0,Aug 07 2014 22:00:41,,,8,117532,specified,seconds: 0.0416667,"Aug 07 2014 16:31:56 [NMEA time, header]",-9.99e-29,"Aug 08 2014 13:52:11, 7.22.5 [datcnv_vars = 7]",D:\SK315 CTD\sk315002a.hex D:\SK315 CTD\sk315002a.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315,Aug 07 2014 16:30:41,Aug 07 2014  16:31:56,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk315003.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,04 02.43 S,067 11.70 E,-4.0405,67.195,08-08-14 22:58:35,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","svCM: Sound Velocity [Chen-Millero, m/s]",flag:  0.000e+00,,,,,,,,,"0.321,   2003.779","-4.04072,   -4.04038","67.19492,   67.19504","2.7650,    27.5999","3.213678,   5.616043","34.2004,    35.3320","1490.01,    1541.69","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315003.hex,35094,3478,31.0,4.0,1.0,Aug 08 2014 22:58:35,,,8,217002,specified,seconds: 0.0416667,"Aug 08 2014 17:29:51 [NMEA time, header]",-9.99e-29,"Aug 09 2014 14:45:04, 7.22.5 [datcnv_vars = 7]",D:\SK315 CTD\sk315003.hex D:\SK315 CTD\sk315003.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315,Aug 08 2014 17:28:35,Aug 08 2014  17:29:51,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk315004.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,03 53.36 S,080 26.98 E,-3.889333,80.449667,13-08-14 21:55:35,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","svCM: Sound Velocity [Chen-Millero, m/s]",flag:  0.000e+00,,,,,,,,,"0.390,   2002.702","-3.88930,   -3.88920","80.44960,   80.44978","2.6063,    29.0250","3.199311,   5.749373","34.7629,    35.5337","1490.20,    1544.45","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315004.hex,35094,3478,31.0,4.0,1.0,Aug 13 2014 21:55:35,,,8,283877,specified,seconds: 0.0416667,"Aug 13 2014 16:26:56 [NMEA time, header]",-9.99e-29,"Aug 18 2014 07:22:25, 7.22.5 [datcnv_vars = 7]",D:\SK315 CTD\sk315004.hex D:\SK315 CTD\sk315004.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315,Aug 13 2014 16:25:35,Aug 13 2014  16:26:56,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk315005.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,01 29.36 S,080 31.11 E,-1.489333,80.5185,15-08-14 21:46:17,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","svCM: Sound Velocity [Chen-Millero, m/s]",flag:  0.000e+00,,,,,,,,,"0.091,   2002.562","-1.48946,   -1.48936","80.51836,   80.51846","2.7141,    29.4015","3.209636,   5.795713","34.7722,    35.3889","1492.01,    1545.54","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315005.hex,35094,3478,31.0,4.0,1.0,Aug 15 2014 21:46:17,,,8,215757,specified,seconds: 0.0416667,"Aug 15 2014 16:17:40 [NMEA time, header]",-9.99e-29,"Aug 18 2014 07:27:25, 7.22.5 [datcnv_vars = 7]",D:\SK315 CTD\sk315005.hex D:\SK315 CTD\sk315005.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315,Aug 15 2014 16:16:17,Aug 15 2014  16:17:40,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21:43
sk315006.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,00 44.42 S,080 29.93 E,-0.740333,80.498833,17-08-14 04:26:11,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","svCM: Sound Velocity [Chen-Millero, m/s]",flag:  0.000e+00,,,,,,,,,"-1.362,    704.121","-0.74034,   -0.74026","80.49876,   80.49882","8.3579,    29.1498","0.718807,   5.711491","3.6627,    35.4984","1494.99,    1545.01","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315006.hex,35094,3478,31.0,4.0,1.0,Aug 17 2014 04:26:11,,,8,45595,specified,seconds: 0.0416667,"Aug 16 2014 22:57:35 [NMEA time, header]",-9.99e-29,"Aug 18 2014 07:29:24, 7.22.5 [datcnv_vars = 7]",D:\SK315 CTD\sk315006.hex D:\SK315 CTD\sk315006.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315,Aug 16 2014 22:56:11,Aug 16 2014  22:57:35,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk315007.cnv,SK315,SK315\CTD\processed,Sea-Bird SBE 9 Data File,Sagarkanya,,,,,00 04.13 N,080 47.61 E,0.068833,80.7935,18-08-14 03:02:45,"depSM: Depth [salt water, m]",latitude: Latitude [deg],longitude: Longitude [deg],"t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","svCM: Sound Velocity [Chen-Millero, m/s]",flag:  0.000e+00,,,,,,,,,"-1.116,   2000.808","0.06862,    0.06876","80.79342,   80.79352","2.6769,    29.2246","3.206558,   5.713546","32.8387,    35.3609","1492.38,    1545.00","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,,D:\SK315 CTD\sk315007.hex,35094,3478,31.0,4.0,1.0,Aug 18 2014 03:02:45,,,8,141543,specified,seconds: 0.0416667,"Aug 17 2014 21:34:08 [NMEA time, header]",-9.99e-29,"Aug 18 2014 07:30:12, 7.22.5 [datcnv_vars = 7]",D:\SK315 CTD\sk315007.hex D:\SK315 CTD\sk315007.XMLCON,0,,,ascii,1.0,9600.0,1.0,SK315,Aug 17 2014 21:32:45,Aug 17 2014  21:34:08,Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
